M_F,M,F
4.9215880070320045e-118,2.475886077712729e-40,1.5429907693959585e-80
2.3083923985550315e-29,6.17195260928703e-06,1.1690014022796894e-27
3.227087982001793e-111,2.424426292552369e-41,3.6689875529164385e-72
3.428561345131699e-97,1.0768856587060252e-56,1.0679361645945815e-44
2.7095575378698324e-05,0.0003490987110320757,0.013470332084294661
0.0017938487445111938,0.27966253302425736,0.001411278629058012
0.00110706840297837,0.8893460263644244,3.4219320610816574e-05
0.07276907102151829,0.7511275257384904,0.03409045764605146
3.053866426911914e-05,0.0038537554501519044,0.002650096742378314
2.401776762207345e-10,0.0015338299982325656,1.49755262632352e-08
7.4041090477210125e-06,0.0002497223550516211,0.005912307752843598
0.9828908892441245,0.8051348194201612,0.8534625777799407
0.0009787322399989228,0.2548537288764404,0.000785182048661328
2.1380654179230808e-15,0.0007740496225285635,1.1075223588161962e-14
0.04680686770972349,0.03444506615563522,0.43910563495945176
0.0010402175997782572,0.0006609673371429103,0.16389149593362273
4.150917071593222e-28,3.4926265241691143e-09,7.517861046993443e-21
1.4306795315833333e-50,1.0222956332308497e-18,1.1034877825201476e-33
9.492346705552804e-46,5.227774989079973e-13,6.511446853009191e-36
2.116568544715599e-06,0.15859238938164516,6.30200355412461e-07
0.5744534929622462,0.4822083510892067,0.1631672611893336
1.0572691740119904e-41,2.445267092395103e-18,5.5446283249265e-25
3.597650809130435e-12,0.0006297835262147007,5.025914135122987e-10
4.571991532655181e-71,3.4144816018404837e-25,6.129281469013265e-48
1.6321653280197693e-11,0.0001574627044865307,1.9820366838826256e-08
0.004788126803892838,0.01628519296169821,0.09267812238707933
2.26973288034321e-23,3.7206520687460027e-07,2.604592814050687e-18
0.7697812098035366,0.18072217884111175,0.1352168945506915
4.838543445441065e-23,3.277685625620066e-08,1.8950736330915374e-16
7.751531940003452e-36,6.47817844538473e-16,1.6370569917518757e-21
0.030709135822954346,0.005044007721215151,0.6967201270496339
1.1323692709073329e-80,2.7691365022152886e-37,3.758408147820132e-45
3.164201435926533e-38,6.050079436832275e-13,2.878882303992816e-27
1.3340462402821641e-33,4.347012517355051e-12,1.56525753298742e-23
3.048405634404013e-10,2.2366439456862869e-07,0.00010746075691874924
6.682821779573974e-80,6.406051662495816e-32,3.6362749012454917e-50
0.00021804615961133322,0.010158002313246798,0.007747281118208528
6.024739777098044e-36,3.531450166271161e-14,1.6647543196777635e-23
8.97458706749017e-148,2.437837359125572e-60,2.5558593012242044e-89
7.068292454642615e-34,1.3551875208675079e-17,4.982771922598852e-18
0.005563637115558534,0.8483828206683304,0.000506104926879175
3.561003534254449e-17,1.8651058707059096e-07,3.567002094281495e-11
3.7771087491650456e-239,2.958765476255442e-97,6.094145738836618e-144
1.1377189212339596e-17,8.325534611290906e-07,2.031529898135068e-12
2.7893918273044646e-18,7.2474517170706264e-12,2.2783785050439556e-08
7.142776696693423e-39,2.6449891775909252e-14,2.4145323003497536e-26
2.902824099031991e-70,9.763557466296626e-22,1.1927362353425042e-51
2.770783617030654e-125,6.923625168960662e-46,7.534602456962789e-82
3.918138789614621e-210,3.564615673265579e-92,8.411135175842632e-120
1.7620687274350183e-108,1.3709607403376104e-32,1.0767100206798685e-79
7.30411046563494e-85,1.1175409950420267e-34,6.034036704777539e-52
0.003934106361989789,0.013222844111856116,0.09316361754307162
2.1613572354693258e-32,7.02965946495936e-18,2.8970559502504553e-16
0.47520633393908507,0.8855740155520994,0.4121636341174856
4.721947099180658e-08,0.12196208938357947,3.957382185508343e-09
9.827349768536208e-19,1.1705132889249722e-11,6.896234562871543e-09
1.0092825551618938e-144,6.954983922135648e-65,1.1232258752772343e-81
2.3584409661753195e-21,5.286026724315212e-10,7.664865027828259e-13
6.27237582268134e-111,1.5445077084549679e-44,3.044671903982372e-68
1.3110096059143885e-109,6.3367434631377215e-46,1.800986352649037e-65
2.2617971215114253e-66,2.424391148177233e-28,9.937074877290855e-40
4.254830303622119e-15,0.000543165844892685,1.2909692915637994e-13
2.584692770968692e-95,3.4809884227819758e-43,4.612632915106121e-54
4.817823518710826e-14,0.0064999191420690786,1.244816685436249e-14
2.097420934996839e-79,1.4268091875598456e-29,1.485318719088422e-52
6.427840706856e-20,5.037807900459261e-12,1.4182051935465984e-09
1.2337050241863407e-08,3.995414034092912e-06,0.0003535256486600167
1.947286056590409e-18,0.00016010294794161905,5.1984847591592124e-17
1.2247110198088366e-70,1.0710842731009611e-29,1.1527291585568738e-42
7.852108240689565e-12,1.62729072552513e-06,9.659659794810144e-07
4.488375683568723e-14,8.80106060544469e-07,1.05387573107607e-08
0.20027653998329242,0.9379743068131837,0.10198057967374738
7.450476493426439e-19,1.5908722773444e-11,3.5440674748851006e-09
0.987442890556326,0.7139186607147847,0.7333031089449127
9.923483911992953e-21,1.7502487531643866e-07,4.850596765010864e-15
1.2175277603053078e-13,1.5286793595623462e-11,9.971727157229572e-05
2.2139136255286017e-27,6.319997064169542e-19,2.3866132919097585e-11
2.5915527307111043e-53,2.4218606907599183e-22,9.557898680933047e-33
3.649354319225365e-68,1.0363047400761369e-38,4.4502981735913007e-32
1.4980267943113843e-62,2.255919861870336e-40,2.725398379706919e-26
6.266952118142407e-59,1.4073591109925266e-32,7.114757608537051e-29
6.006286063602188e-42,1.77345147869572e-25,5.865465943625081e-19
1.6781609267771086e-18,1.6489335057225432e-12,6.064091394622756e-08
2.4133222600487337e-14,5.259454604876441e-06,6.334340398480499e-10
1.6375961529504808e-51,9.927569436845487e-28,8.817607680964091e-26
0.0018421030004579743,0.020887004235603874,0.034481135283859786
1.5666603160078464e-14,2.9562772291564273e-08,9.081808585340481e-08
1.3088093913557231e-39,4.510299405048571e-22,1.5789002252149107e-19
3.153335286465859e-09,9.595138399674014e-06,6.22887160421403e-05
8.092169821055942e-09,0.00016779857226493066,1.2364285550716565e-05
0.0031708887895175006,0.37446342964208834,0.002218154435193681
2.5452822014397374e-45,2.7063038410666532e-21,9.305678291002479e-26
7.881999524181359e-43,2.806197818711642e-18,3.4234528039585274e-26
1.3537511602579675e-33,8.326160876037336e-16,2.1349466967432244e-19
0.20889365499750676,0.02767089083361755,0.8988258721483277
4.348540872076824e-22,2.3283449630438977e-13,8.141694898135538e-11
0.015306395578710311,0.023322599816550976,0.2105103632545604
0.141801927856636,0.0012161416857944549,0.43120081585975534
0.6411539769015631,0.23729605309388432,0.11902712811868837
2.578870903228853e-81,4.289669750799576e-29,2.661661967435753e-54
7.865016827413504e-49,1.2921305322519473e-16,2.8794375309273564e-34
1.1760135339137388e-10,4.3802432715755106e-05,6.463410151849636e-07
1.818480255355549e-05,0.12260226700042992,1.4266163652084314e-05
2.7710214681092e-13,0.00030879274280527324,4.567075698963456e-11
7.035259718255298e-25,1.352239437739059e-16,9.669297271423989e-11
6.339393684526525e-13,1.3389349440279004e-07,8.173907690652771e-07
4.6818071203985825e-32,6.589694098928689e-23,3.72216796679714e-12
3.654426308031718e-53,2.9126821560056357e-25,1.316349943184558e-29
1.3931610540861103e-50,2.916343563947275e-22,5.5600022033084524e-30
8.529171831234281e-08,0.02217584683859294,1.963802995530829e-07
3.1503921263852424e-69,1.5197267479097392e-30,2.0867404487768882e-40
2.4868298418568737e-16,9.449023874136612e-07,4.4858908893502284e-11
5.782812303128343e-19,3.752731419311218e-06,8.21822964362e-15
8.51080227781055e-08,0.053388615698788736,7.698614807682718e-08
0.000955558222931338,0.49653871000204375,0.00017139612407676054
9.364172609228311e-08,0.009249953441694594,1.3640452979774844e-06
1.0749471411577601e-31,4.187251263810899e-11,1.0952151502884733e-22
6.701763343334725e-20,1.3071484201747135e-07,5.1452442357575243e-14
5.16151048678914e-37,3.8105494564977713e-17,1.7996958457125184e-21
6.222485952395981e-99,7.862205253900483e-30,1.4278150244091385e-72
3.3745593796566824e-146,2.0786028737712805e-47,7.778710325711412e-103
5.094241975674836e-35,5.2762158884366153e-17,1.201167317812162e-19
6.348164389266435e-19,1.706203518001831e-09,6.667451882703151e-11
1.4821041424736561e-25,1.9882540965785764e-14,8.060389542133308e-13
0.07154113334845283,0.01835316522900843,0.7322884803962866
1.1285773990526139e-07,0.0027059966372417403,9.65262651999797e-06
0.030193071789638166,0.014222516770728997,0.46013711755593734
4.826000107600481e-75,7.134936869268226e-30,4.662113337160383e-47
2.935976742721954e-12,0.0004123346627469249,4.638241319562556e-10
3.462045728187278e-13,8.851752879906227e-10,1.5121901448960125e-05
0.00037613232008868445,0.00969147009593249,0.013889232977284168
2.980434352297409e-13,4.85572689982874e-08,9.941090840417006e-07
9.761543096897765e-12,1.0109462321799306e-05,2.181741729067239e-07
1.3929817558730677e-07,0.0019256993010843683,1.728131069572249e-05
1.3572446314121198e-05,0.13793625382087288,8.211345109179433e-06
0.03738513755863681,0.03614606165978564,0.3372983953141284
5.362584843399778e-15,1.3922548955411174e-10,1.8736717702694135e-06
5.5625843537611805e-15,2.3348736543937975e-09,3.0770707790402226e-07
6.684975212315869e-14,2.987081169760778e-07,4.472788206334236e-08
8.46043983556777e-26,2.2789129811256446e-12,5.784689988390528e-15
3.3518308155891245e-54,1.3041115608755292e-20,1.8936504365948221e-35
1.5580488737809958e-66,2.688215624600686e-23,5.8453969139712965e-46
0.05333387950090102,0.09177431835700482,0.28232839737480964
3.2940488071447994e-35,8.384666535562672e-12,9.750147198999728e-26
0.00014755085595428665,2.5680968657603274e-05,0.19970598120064004
2.3158389207140223e-50,6.86614886567512e-21,2.940083166174888e-31
0.013746750906027986,0.0071439573139981845,0.3774211764041546
0.6870668999844101,0.5334495861483937,0.9911059801605575
0.000618772193910753,0.05812660072218379,0.0039802911037295444
8.608144222969846e-27,8.600605292569907e-09,3.436757130765562e-20
5.333321543991046e-40,1.4935982165079538e-18,3.789755019940907e-23
1.1520693559025454e-32,1.1995299057365072e-17,8.474520594982606e-17
1.633405657107352e-25,6.502984881072715e-10,2.612784464533216e-17
2.895450014564229e-09,1.5163529222450094e-05,3.801973620630902e-05
0.008542732818983385,0.9435137454823161,0.0008694498771131045
2.417602924305352e-75,1.3352672555925326e-40,5.424213627641048e-37
2.1077679783892877e-59,2.7471067075721745e-26,8.15514161287989e-35
1.0354337877187204e-66,1.672610894639731e-33,4.6744199911093023e-35
3.524748977848352e-10,0.00010758669648585642,7.915133247642192e-07
6.2571329046666415e-25,2.287174706561382e-14,2.812403394685579e-12
3.648442523704793e-20,7.080816336999686e-07,2.6373438851615406e-15
8.745360001684497e-108,1.8386054309855136e-44,3.0451356599178435e-65
1.178465978079418e-45,1.8386575418474845e-18,6.982677505163715e-29
6.254070781735986e-22,3.868597195777764e-10,2.747373306501562e-13
0.45796313910783304,0.8935069268628889,0.38160059655590206
2.115160853315092e-31,2.693090354910017e-11,5.85529428685814e-22
7.354326904851641e-58,2.2415841578197945e-20,6.285673143028532e-40
3.9688045218560843e-115,6.001001958761615e-49,3.5902888498777214e-68
8.631989454695508e-100,1.350891028174235e-49,2.809741336569552e-52
3.88605186125743e-87,9.684442026273127e-29,2.2293601664468263e-61
2.1563127240997242e-102,1.22614656808226e-55,1.2274667290900812e-49
3.7837122196885214e-92,8.71567041343347e-39,3.71674324862636e-55
7.931845986195883e-51,2.2384897824442274e-29,9.875322393325139e-24
2.054752579289655e-45,1.050703782453013e-15,4.5900995588933627e-32
0.192982712014637,0.11324388168210232,0.7578789767451154
1.7737695922135874e-33,6.713483753756258e-18,2.8674294719895254e-17
7.798882461012835e-83,3.2887158435400074e-42,1.167525663964536e-42
3.305339785442234e-24,1.263609547301935e-10,3.86729250601585e-15
6.854368901215014e-116,1.4580109245612779e-50,4.204591438573894e-67
5.08716138205792e-119,5.142674369565448e-48,6.759099901036339e-73
2.1241428604578963e-89,5.251150505974228e-42,2.6791623166332604e-49
0.0014039282245966935,0.11706036297793043,0.004107666500254894
3.7329888675076117e-22,3.7837763555773816e-10,1.6677288936406283e-13
6.605210329247358e-45,4.785702004417076e-21,1.5638356443913943e-25
8.199641502358615e-77,2.976669569274019e-32,1.2441493905816856e-46
1.9401327467937525e-74,4.225695413579431e-35,4.152538558743356e-41
0.007149721857539149,0.9327321742542627,0.0006556769072030226
6.389232084838454e-08,0.008865115641968036,1.019291137572192e-06
7.545183990590737e-215,3.6774327738699456e-88,1.118654316349707e-128
6.943897758684175e-06,2.396981895497759e-06,0.05896502382546117
0.10226274115366701,0.2590176370487156,0.2369401648321853
5.696919550807209e-113,1.1421867944712738e-38,5.853449578193748e-78
1.1272078781463478e-75,3.3541480480970805e-38,2.3819196371551455e-39
0.008938548070227904,0.25173412848520693,0.014031840298047276
1.036049229557398e-163,7.281686504133397e-66,3.3860686810696594e-100
0.3024086728520738,0.07616610470994314,0.8177253423910293
0.10019201947266217,0.03502069435659124,0.7553068664932001
1.6838954375719502e-82,1.7556818355818387e-36,8.779672624195494e-48
2.5642200595850535e-78,2.1821229455887235e-41,4.848034347223489e-39
9.631915189615534e-35,2.771678053124017e-20,1.9506082117566392e-16
1.091388746420067e-112,6.0709849954812104e-52,1.3404050894906956e-62
7.876111206776761e-23,6.222243444993846e-15,3.8193952514300813e-10
2.9615982142154785e-32,3.8030176552562457e-20,3.036093247776643e-14
2.6789473606728867e-26,8.38815788745394e-15,3.0455274056347073e-13
5.925243839402803e-24,3.8625872879695963e-13,2.173491188303511e-12
2.147256515910956e-12,0.00015060465534460054,1.864522580031368e-09
3.154303548812983e-36,2.0833828592112006e-19,7.367291114056556e-19
8.61707813579284e-88,2.1379636664779727e-37,3.2851060830738873e-52
2.841285861912447e-38,2.0976964181854696e-21,6.403680397827389e-19
0.48278813823114286,0.6386338473704225,0.6021275248032081
1.0495087424106167e-15,1.8818312319203344e-08,9.013782042904378e-09
2.1346925145237883e-22,8.85043758075355e-15,7.990901415800089e-10
1.2877032106767906e-46,3.2001105625963346e-24,3.1235864038983576e-24
1.1712511428111886e-09,2.1104714956724786e-07,0.00038969798968946823
0.005371822766134845,0.24067356708044982,0.007653053661556922
0.016079129633652035,0.049765965458167215,0.1390134932621691
0.2891086541140253,0.04026388976870675,0.6931748865016527
4.019175996310149e-18,1.8005040962498256e-13,3.317775895566209e-07
8.430391329812536e-23,3.397908165160097e-11,4.059752952725023e-13
3.6762867523112974e-08,0.0033442069593175115,1.857902312421485e-06
9.474463909976053e-53,2.4747282544406483e-16,6.633367293143585e-39
9.197305445272658e-23,3.7349452867730906e-13,1.987684719633498e-11
9.331317836209849e-26,3.756687480578786e-18,1.6608743608311145e-10
4.5378603752674285e-15,2.129577724006668e-06,3.665086219443402e-10
0.08453804549729554,0.491364517184664,0.08738214529233036
0.010473203404425993,0.5780442615263038,0.0034219589563022888
5.940481962398034e-13,0.0022600287860890843,2.6324653695790215e-12
4.004805649065686e-23,9.179713525572705e-08,2.266387324265594e-17
4.536454239805198e-66,1.842032354146399e-26,2.1854308430214586e-41
1.6874966679007225e-14,1.459600931395235e-05,1.4017520954935835e-10
5.4848264310439004e-39,1.3347764489867135e-19,4.024291682928767e-21
3.844709436838685e-32,1.2137438459120795e-16,2.721648478527789e-17
1.8074586003219024e-22,6.083575250339066e-09,4.1342638365454964e-15
2.8138193676010284e-12,1.1709123200789854e-05,5.208036648911623e-08
3.7474241548399824e-08,2.002409514752813e-05,0.00038166962918701337
0.5078520321294308,0.3362458216796035,0.9858868002046359
1.914500124532135e-23,1.7763512826713195e-08,7.759440516119993e-17
0.24724309079508586,0.7455862999346259,0.19934473103844694
1.6604690458172804e-66,1.3046360525156529e-27,1.0449747695056688e-40
0.0,1.4430962229757216e-141,4.080801583023883e-200
7.285130355486111e-159,8.821218226517529e-65,4.3641009055331245e-96
0.00019078519586176353,0.02127269219696621,0.0032613633358336788
5.328712065728596e-10,1.3879026904357051e-09,0.0035194380700968374
2.3994024981868948e-26,1.6084883040562817e-11,2.165477562771071e-16
0.011487701184293044,0.18730031258141253,0.026635260541879067
0.001052840406689852,0.6122494293380022,0.00010794345444616381
3.910742834541834e-07,0.00024909134274213454,0.0003979880640942566
1.819395288438776e-80,1.5425252786549562e-37,1.0460114256702827e-44
2.676377905837051e-23,1.1317928637764932e-12,2.9493432839781605e-12
2.9951920203551257e-19,2.893901218824526e-08,1.6239615346432008e-12
8.708748468458211e-08,6.798504134034621e-06,0.0013098856690338793
3.527229116795249e-15,7.097253281875135e-09,8.3279983773469e-08
4.723883622479881e-09,2.722194862260013e-07,0.0013629804643873172
1.8085203815503225e-11,7.760219248650515e-05,3.617976768206278e-08
3.3890564703989132e-31,9.935786709935143e-17,3.155728719979173e-16
4.627418674099292e-27,7.448342477869818e-11,7.268261800762888e-18
7.535730783653386e-36,5.507210019585596e-20,8.857524007254728e-18
7.190956398562102e-37,1.3268345006393196e-15,6.842983782245755e-23
2.3440281783269524e-106,2.554630731535391e-43,5.4046521710339e-65
2.1165458251465125e-80,1.5810163849740702e-34,1.331039934202124e-47
1.2658611183894543e-46,5.597319346751063e-18,1.7701795360015252e-30
1.0910880140143321e-35,1.1662212490793405e-13,6.094032337599532e-24
3.75052620973935e-09,0.0010379440490311971,5.847813628407774e-07
4.852667928539106e-11,0.00019901096950926904,3.810052426710225e-08
5.548258154352761e-20,3.044897381462504e-10,3.145705451496104e-11
9.105368941505736e-31,1.3743170404675403e-13,9.103173034959247e-19
7.01729569650773e-07,5.898372018912601e-06,0.008276544966492768
0.007761781799479663,0.0641977619838957,0.05484010629015293
1.339749988498127e-07,0.00377963287744177,9.000540434494384e-06
0.00032351426429277815,0.4426995714746864,4.750555078756439e-05
1.8739433187288973e-24,1.3588207956283112e-12,2.0040781435311065e-13
9.372642265807486e-10,9.114250974640905e-06,2.305558431667338e-05
6.895173377825456e-57,2.3814054886425722e-23,1.8649710236986452e-35
4.5574690269626035e-09,1.5519581526047245e-05,5.2314786683497554e-05
1.9530596485777815e-57,1.440038817426759e-31,5.8895149209639325e-28
3.862160247367267e-22,2.6091839447181395e-14,6.143984952754329e-10
3.9241077064417965e-15,4.084419919767826e-06,1.7907656360440625e-10
3.225794388911585e-113,4.380457443337083e-68,4.1175695992154857e-50
7.130268419190132e-123,1.9285538837570426e-55,2.1000507350937246e-69
1.210138445267792e-200,1.9889985073573593e-89,4.224140193778827e-113
6.312998049981369e-35,7.079225233116705e-13,5.091355443299446e-24
6.140397736923507e-57,1.1136762910289706e-16,9.990545991967218e-44
2.8447116922329948e-30,5.192971103075308e-14,7.714851292115139e-18
3.7662019459060007e-56,9.136823117089937e-26,4.436272963067898e-32
2.685567106244157e-15,5.8522667993366486e-05,2.7510971647662772e-12
2.9676167622098055e-41,1.96686785065162e-11,5.740635424640735e-33
1.512884584874237e-84,5.297676749131688e-35,2.700578249723337e-51
1.847632306269867e-112,2.7745734084714506e-39,1.130203257458083e-75
1.2171391311408628e-139,4.21105996592278e-61,1.889782798079139e-80
2.896289859619938e-134,1.1632714204235732e-63,6.838018641391478e-73
3.2078705264078617e-78,4.383997246064133e-37,4.551310377442131e-43
0.07607766723608647,0.5529262206507137,0.07112024349581636
0.0013583911001392825,0.0441976881145542,0.012714842905047728
1.1089220732910677e-101,8.731721182938425e-40,2.916040068112852e-64
3.956264491688571e-45,1.1835181106245038e-15,1.1730242757298196e-31
1.8618129305387846e-61,7.133378956449341e-26,2.498681248186158e-37
4.498510144800899e-168,2.8339817868141714e-73,1.3041897719406206e-96
1.54923700853536e-50,4.0418434404636513e-22,4.532755668872909e-30
1.778841423247825e-161,1.6187073170912554e-74,6.36681328492814e-89
1.6373648442963418e-184,1.079532382372719e-81,8.85674102194872e-105
0.18002774979538322,0.9786695740054778,0.08888989706879205
2.0373231082471797e-16,0.00030457470741286066,2.2246334705620997e-14
7.614553303924164e-25,6.959333540855638e-08,6.977018059087833e-19
5.573167932553037e-120,2.426027501987076e-56,1.5334393475849097e-65
0.006528033821477881,0.0042673259760990035,0.2720965130808031
2.5452503283888766e-60,8.937101897503016e-30,2.1402729552345123e-32
0.25090010447331146,0.47708909375477293,0.3676511259960419
0.009263550770470377,0.01255829085492949,0.1938454740383717
2.1695006071863688e-09,0.00275352141351167,1.2858453549091953e-07
4.915417334580089e-50,1.0589961982443582e-19,3.662929098844821e-32
1.3636380508690905e-23,1.8599577473312345e-08,8.464039043928366e-17
4.092349885266275e-24,1.3821987585559907e-12,4.184102240808418e-13
3.204255891024254e-15,0.0023616833503173926,7.571971580960539e-15
0.6172817672326243,0.7994930297803534,0.6607295536459876
8.355475102117996e-23,1.0135161260461444e-13,5.33456503761504e-11
4.361895925530663e-13,8.118512732192679e-07,1.1151794914756125e-07
0.023088901631549905,0.0664337545910603,0.1564366870415517
6.584156884285728e-12,0.008464636974103002,1.9437817399689762e-11
0.38334840234723155,0.4028871773146637,0.6654665604790239
1.3918069190052232e-68,6.075041324405135e-27,1.889536640676799e-43
1.778501374386359e-26,6.841563975166287e-10,3.2628120302224973e-18
7.235225346541183e-27,2.8568411591297713e-08,7.373959189011204e-21
0.8153229107493107,0.4959148631594743,0.7995603426652937
9.259046813332276e-42,2.8615016908663566e-24,3.927548685788804e-20
0.00018006336523383466,0.12997308592534715,0.00020799858485267457
8.179832632650335e-23,5.23144739123311e-11,2.566753840112498e-13
1.453333060333826e-18,2.470010039417417e-13,1.213910449029124e-07
0.11177498359916685,0.6570112013924485,0.014404312902896586
0.6330724567521149,0.08914429025094635,0.4197913600740413
0.31221763901360705,0.3738470221492082,0.5750142125529123
0.8878162814121251,0.2493855145300793,0.23026343120020412
0.014406147828744335,0.5218564348513334,0.006941878878399068
4.293318484850053e-09,6.419320402255966e-07,0.0004910837506576537
1.1300131216579925e-30,1.070170389959892e-12,1.329041907480856e-19
6.841425419533367e-25,1.3452847827475304e-09,7.258811334245135e-17
1.3156422633959796e-196,4.838816364121072e-87,1.7476934853969852e-111
1.6469617335780532e-16,0.0013441349559972745,2.826052043020633e-16
0.07666369715162916,0.004207420222097694,0.9530645834417936
2.193760884419362e-58,2.683040318324665e-28,7.10130809679523e-32
0.15741488987153868,0.7818469068002171,0.10397094152440485
8.7247e-319,6.27265106916861e-137,9.387516142837582e-184
1.7105331403671348e-17,2.8784326114705133e-05,4.6053228718350154e-14
